Gene	Length
Pmea_00016618	747
Pmea_00016619	336
Pmea_00016620	1209
Pmea_00016621	1506
Pmea_00016622	1617
Pmea_00016623	1455
Pmea_00016624	11745
Pmea_00016625	1020
Pmea_00016626	2220
Pmea_00016627	543
Pmea_00016628	246
Pmea_00016629	219
Pmea_00016630	4260
Pmea_00016631	510
Pmea_00016632	1146
Pmea_00016633	885
Pmea_00016634	582
Pmea_00016635	912
Pmea_00016636	2094
Pmea_00016637	945
Pmea_00016638	732
Pmea_00016639	384
Pmea_00016640	363
Pmea_00016641	645
Pmea_00016642	1071
Pmea_00016643	1860
Pmea_00016644	1863
Pmea_00016645	339
Pmea_00016646	1416
Pmea_00016647	3669
Pmea_00016648	1545
Pmea_00016649	777
Pmea_00016650	1089
Pmea_00016651	1692
Pmea_00016652	2073
Pmea_00016653	2115
Pmea_00016654	3081
Pmea_00016655	2490
Pmea_00016656	3588
Pmea_00016657	1899
Pmea_00016658	861
Pmea_00016659	342
Pmea_00016660	603
Pmea_00016661	1344
Pmea_00016662	549
Pmea_00016663	7068
Pmea_00016664	2097
Pmea_00016665	204
Pmea_00016666	2982
Pmea_00016667	1446
Pmea_00016668	1503
Pmea_00016669	1017
Pmea_00016670	1773
Pmea_00016671	642
Pmea_00016672	660
Pmea_00016673	1698
Pmea_00016674	1788
Pmea_00016675	324
Pmea_00016676	858
Pmea_00016677	858
Pmea_00016678	1752
Pmea_00016679	4545
Pmea_00016680	816
Pmea_00016681	3450
Pmea_00016682	1050
Pmea_00016683	1785
Pmea_00016684	2745
Pmea_00016685	2010
Pmea_00016686	1440
Pmea_00016687	1314
Pmea_00016688	2484
Pmea_00016689	1152
Pmea_00016690	3147
Pmea_00016691	546
Pmea_00016692	1836
Pmea_00016693	1899
Pmea_00016694	7254
Pmea_00016695	3795
Pmea_00016696	2139
Pmea_00016697	1578
Pmea_00016698	831
Pmea_00016699	1392
Pmea_00016700	1422
Pmea_00016701	2865
Pmea_00016702	567
Pmea_00016703	438
Pmea_00016704	1350
Pmea_00016705	348
Pmea_00016706	543
Pmea_00016707	1557
Pmea_00016708	264
Pmea_00016709	1083
Pmea_00016710	345
Pmea_00016711	1164
Pmea_00016712	552
Pmea_00016713	279
Pmea_00016714	288
Pmea_00016715	318
Pmea_00016716	1194
Pmea_00016717	861
Pmea_00016718	1644
Pmea_00016719	1257
Pmea_00016720	2823
Pmea_00016721	153
Pmea_00016722	3153
Pmea_00016723	663
Pmea_00016724	1323
Pmea_00016725	1965
Pmea_00016726	216
Pmea_00016727	531
Pmea_00016728	660
Pmea_00016729	504
Pmea_00016730	4107
Pmea_00016731	1536
Pmea_00016732	195
Pmea_00016733	312
Pmea_00016734	1077
Pmea_00016735	720
Pmea_00016736	369
Pmea_00016737	729
Pmea_00016738	333
Pmea_00016739	447
Pmea_00016740	633
Pmea_00016741	1068
Pmea_00016742	471
Pmea_00016743	1047
Pmea_00016744	330
Pmea_00016745	1149
Pmea_00016746	399
Pmea_00016747	321
Pmea_00016748	1167
Pmea_00016749	537
Pmea_00016750	354
Pmea_00016751	645
Pmea_00016752	546
Pmea_00016753	2823
Pmea_00016754	462
Pmea_00016755	621
Pmea_00016756	849
Pmea_00016757	408
Pmea_00016758	546
Pmea_00016759	1446
Pmea_00016760	1041
Pmea_00016761	3426
Pmea_00016762	2535
Pmea_00016763	1272
Pmea_00016764	3306
Pmea_00016765	993
Pmea_00016766	909
Pmea_00016767	1053
Pmea_00016768	843
Pmea_00016769	3867
Pmea_00016770	348
Pmea_00016771	336
Pmea_00016772	1734
Pmea_00016773	3291
Pmea_00016774	8412
Pmea_00016775	366
Pmea_00016776	477
Pmea_00016777	3894
Pmea_00016778	693
Pmea_00016779	270
Pmea_00016780	750
Pmea_00016781	381
Pmea_00016782	366
Pmea_00016783	1260
Pmea_00016784	1695
Pmea_00016785	501
Pmea_00016786	378
Pmea_00016787	1365
Pmea_00016788	5136
Pmea_00016789	153
Pmea_00016790	717
Pmea_00016791	1038
Pmea_00016792	978
Pmea_00016793	441
Pmea_00016794	870
Pmea_00016795	1464
Pmea_00016796	1578
Pmea_00016797	486
Pmea_00016798	195
Pmea_00016799	282
Pmea_00016800	384
Pmea_00016801	477
Pmea_00016802	450
Pmea_00016803	612
Pmea_00016804	567
Pmea_00016805	906
Pmea_00016806	345
Pmea_00016807	873
Pmea_00016808	405
Pmea_00016809	1260
Pmea_00016810	264
Pmea_00016811	123
Pmea_00016812	537
Pmea_00016813	459
Pmea_00016814	837
Pmea_00016815	549
Pmea_00016816	216
Pmea_00016817	456
Pmea_00016818	225
Pmea_00016819	444
Pmea_00016820	1188
Pmea_00016821	1206
Pmea_00016822	492
Pmea_00016823	471
Pmea_00016824	432
Pmea_00016825	699
Pmea_00016826	1206
Pmea_00016827	1740
Pmea_00016828	831
Pmea_00016829	906
Pmea_00016830	1104
Pmea_00016831	219
Pmea_00016832	1575
Pmea_00016833	996
Pmea_00016834	2400
Pmea_00016835	3927
Pmea_00016836	636
Pmea_00016837	549
Pmea_00016838	300
Pmea_00016839	2664
Pmea_00016840	588
Pmea_00016841	4827
Pmea_00016842	192
Pmea_00016843	546
Pmea_00016844	2931
Pmea_00016845	897
Pmea_00016846	876
Pmea_00016847	939
Pmea_00016848	2409
Pmea_00016849	231
Pmea_00016850	435
Pmea_00016851	633
Pmea_00016852	708
Pmea_00016853	633
Pmea_00016854	6816
Pmea_00016855	708
Pmea_00016856	633
Pmea_00016857	1839
Pmea_00016858	939
Pmea_00016859	894
Pmea_00016860	873
Pmea_00016861	1851
Pmea_00016862	636
Pmea_00016863	1986
Pmea_00016864	1617
Pmea_00016865	930
Pmea_00016866	855
Pmea_00016867	1875
Pmea_00016868	546
Pmea_00016869	2148
Pmea_00016870	4377
Pmea_00016871	1380
Pmea_00016872	915
Pmea_00016873	507
Pmea_00016874	411
Pmea_00016875	720
Pmea_00016876	1188
Pmea_00016877	1356
Pmea_00016878	264
Pmea_00016879	1380
Pmea_00016880	2514
Pmea_00016881	4044
Pmea_00016882	462
Pmea_00016883	1494
Pmea_00016884	1254
Pmea_00016885	1104
Pmea_00016886	834
Pmea_00016887	3345
Pmea_00016888	816
Pmea_00016889	687
Pmea_00016890	225
Pmea_00016891	360
Pmea_00016892	2349
Pmea_00016893	846
Pmea_00016894	1392
Pmea_00016895	393
Pmea_00016896	501
Pmea_00016897	1056
Pmea_00016898	327
Pmea_00016899	612
Pmea_00016900	144
Pmea_00016901	4002
Pmea_00016902	615
Pmea_00016903	2739
Pmea_00016904	3483
Pmea_00016905	255
Pmea_00016906	198
Pmea_00016907	501
Pmea_00016908	1725
Pmea_00016909	2310
Pmea_00016910	432
Pmea_00016911	2529
Pmea_00016912	546
Pmea_00016913	576
Pmea_00016914	291
Pmea_00016915	486
Pmea_00016916	393
Pmea_00016917	1275
Pmea_00016918	1377
Pmea_00016919	240
Pmea_00016920	459
Pmea_00016921	951
Pmea_00016922	975
Pmea_00016923	3120
Pmea_00016924	1167
Pmea_00016925	312
Pmea_00016926	387
Pmea_00016927	495
Pmea_00016928	402
Pmea_00016929	417
Pmea_00016930	342
Pmea_00016931	369
Pmea_00016932	768
Pmea_00016933	411
Pmea_00016934	342
Pmea_00016935	333
Pmea_00016936	522
Pmea_00016937	480
Pmea_00016938	270
Pmea_00016939	423
Pmea_00016940	213
Pmea_00016941	546
Pmea_00016942	240
Pmea_00016943	318
Pmea_00016944	1410
Pmea_00016945	699
Pmea_00016946	5064
Pmea_00016947	2157
Pmea_00016948	555
Pmea_00016949	732
Pmea_00016950	219
Pmea_00016951	258
Pmea_00016952	4929
Pmea_00016953	801
Pmea_00016954	720
Pmea_00016955	6153
Pmea_00016956	618
Pmea_00016957	366
Pmea_00016958	432
Pmea_00016959	855
Pmea_00016960	624
Pmea_00016961	246
Pmea_00016962	2412
Pmea_00016963	375
Pmea_00016964	1674
Pmea_00016965	1551
Pmea_00016966	336
Pmea_00016967	1323
Pmea_00016968	1209
Pmea_00016969	1806
Pmea_00016970	2199
Pmea_00016971	1077
Pmea_00016972	189
Pmea_00016973	402
Pmea_00016974	510
Pmea_00016975	1569
Pmea_00016976	1086
Pmea_00016977	912
Pmea_00016978	1047
Pmea_00016979	993
Pmea_00016980	813
Pmea_00016981	4275
Pmea_00016982	2055
Pmea_00016983	1086
Pmea_00016984	672
Pmea_00016985	195
Pmea_00016986	1761
Pmea_00016987	1617
Pmea_00016988	1836
Pmea_00016989	1542
Pmea_00016990	1035
Pmea_00016991	525
Pmea_00016992	936
Pmea_00016993	1146
Pmea_00016994	2988
Pmea_00016995	606
Pmea_00016996	315
Pmea_00016997	618
Pmea_00016998	2415
Pmea_00016999	120
Pmea_00017000	255
Pmea_00017001	738
Pmea_00017002	291
Pmea_00017003	354
Pmea_00017004	429
Pmea_00017005	426
Pmea_00017006	933
Pmea_00017007	1980
Pmea_00017008	525
Pmea_00017009	1134
Pmea_00017010	741
Pmea_00017011	408
Pmea_00017012	183
Pmea_00017013	708
Pmea_00017014	957
Pmea_00017015	252
Pmea_00017016	585
Pmea_00017017	321
Pmea_00017018	360
Pmea_00017019	429
Pmea_00017020	288
Pmea_00017021	336
Pmea_00017022	327
Pmea_00017023	372
Pmea_00017024	471
Pmea_00017025	591
Pmea_00017026	675
Pmea_00017027	1035
Pmea_00017028	3372
Pmea_00017029	417
Pmea_00017030	327
Pmea_00017031	5763
Pmea_00017032	330
Pmea_00017033	627
Pmea_00017034	342
Pmea_00017035	651
Pmea_00017036	996
Pmea_00017037	1488
Pmea_00017038	696
Pmea_00017039	657
Pmea_00017040	519
Pmea_00017041	390
Pmea_00017042	633
Pmea_00017043	660
Pmea_00017044	321
Pmea_00017045	2175
Pmea_00017046	642
Pmea_00017047	2439
Pmea_00017048	2451
Pmea_00017049	4077
Pmea_00017050	1287
Pmea_00017051	219
Pmea_00017052	1599
Pmea_00017053	4926
Pmea_00017054	1215
Pmea_00017055	285
Pmea_00017056	279
Pmea_00017057	294
Pmea_00017058	330
Pmea_00017059	312
Pmea_00017060	354
Pmea_00017061	4731
Pmea_00017062	624
Pmea_00017063	4800
Pmea_00017064	1854
Pmea_00017065	399
Pmea_00017066	1833
Pmea_00017067	969
Pmea_00017068	1878
Pmea_00017069	1254
Pmea_00017070	351
Pmea_00017071	342
Pmea_00017072	126
Pmea_00017073	1836
Pmea_00017074	342
Pmea_00017075	1338
Pmea_00017076	729
Pmea_00017077	126
Pmea_00017078	783
Pmea_00017079	1821
Pmea_00017080	1986
Pmea_00017081	2928
Pmea_00017082	447
Pmea_00017083	957
Pmea_00017084	7779
Pmea_00017085	975
Pmea_00017086	2370
Pmea_00017087	804
Pmea_00017088	975
Pmea_00017089	390
Pmea_00017090	906
Pmea_00017091	1086
Pmea_00017092	909
Pmea_00017093	1698
Pmea_00017094	2133
Pmea_00017095	1137
Pmea_00017096	1344
Pmea_00017097	678
Pmea_00017098	339
Pmea_00017099	384
Pmea_00017100	420
Pmea_00017101	2865
Pmea_00017102	354
Pmea_00017103	225
Pmea_00017104	372
Pmea_00017105	300
Pmea_00017106	138
Pmea_00017107	3252
Pmea_00017108	1038
Pmea_00017109	1245
Pmea_00017110	2847
Pmea_00017111	966
Pmea_00017112	366
Pmea_00017113	249
Pmea_00017114	2649
Pmea_00017115	1050
Pmea_00017116	1713
Pmea_00017117	3168
Pmea_00017118	159
Pmea_00017119	1245
Pmea_00017120	2535
Pmea_00017121	1194
Pmea_00017122	930
Pmea_00017123	6378
Pmea_00017124	888
Pmea_00017125	792
Pmea_00017126	3009
Pmea_00017127	744
Pmea_00017128	936
Pmea_00017129	1074
Pmea_00017130	984
Pmea_00017131	594
Pmea_00017132	597
Pmea_00017133	1023
Pmea_00017134	1995
Pmea_00017135	1710
Pmea_00017136	402
Pmea_00017137	417
Pmea_00017138	1446
Pmea_00017139	192
Pmea_00017140	483
Pmea_00017141	357
Pmea_00017142	537
Pmea_00017143	4596
Pmea_00017144	525
Pmea_00017145	2280
Pmea_00017146	1332
Pmea_00017147	3273
Pmea_00017148	192
Pmea_00017149	3468
Pmea_00017150	345
Pmea_00017151	384
Pmea_00017152	192
Pmea_00017153	3894
Pmea_00017154	4878
Pmea_00017155	1350
Pmea_00017156	4617
Pmea_00017157	576
Pmea_00017158	627
Pmea_00017159	333
Pmea_00017160	1149
Pmea_00017161	543
Pmea_00017162	888
Pmea_00017163	870
Pmea_00017164	168
Pmea_00017165	162
Pmea_00017166	1056
Pmea_00017167	237
Pmea_00017168	1008
Pmea_00017169	4200
Pmea_00017170	2445
Pmea_00017171	177
Pmea_00017172	393
Pmea_00017173	2772
Pmea_00017174	2508
Pmea_00017175	540
Pmea_00017176	246
Pmea_00017177	303
Pmea_00017178	2535
Pmea_00017179	294
Pmea_00017180	474
Pmea_00017181	6660
Pmea_00017182	1428
Pmea_00017183	3495
Pmea_00017184	261
Pmea_00017185	1563
Pmea_00017186	6753
Pmea_00017187	5274
Pmea_00017188	2280
Pmea_00017189	333
Pmea_00017190	3468
Pmea_00017191	327
Pmea_00017192	735
Pmea_00017193	8046
Pmea_00017194	2550
Pmea_00017195	4077
Pmea_00017196	1362
Pmea_00017197	1071
Pmea_00017198	948
Pmea_00017199	225
Pmea_00017200	3336
Pmea_00017201	1548
Pmea_00017202	3042
Pmea_00017203	1011
Pmea_00017204	5148
Pmea_00017205	801
Pmea_00017206	2052
Pmea_00017207	1206
Pmea_00017208	495
Pmea_00017209	321
Pmea_00017210	546
Pmea_00017211	924
Pmea_00017212	1956
Pmea_00017213	498
Pmea_00017214	2913
Pmea_00017215	201
Pmea_00017216	633
Pmea_00017217	894
Pmea_00017218	1068
Pmea_00017219	6339
Pmea_00017220	666
Pmea_00017221	2112
Pmea_00017222	435
Pmea_00017223	234
Pmea_00017224	2301
Pmea_00017225	1323
Pmea_00017226	1482
Pmea_00017227	1089
Pmea_00017228	126
Pmea_00017229	342
Pmea_00017230	321
Pmea_00017231	1548
Pmea_00017232	1335
Pmea_00017233	2397
Pmea_00017234	2607
Pmea_00017235	13746
Pmea_00017236	939
Pmea_00017237	1242
Pmea_00017238	1521
Pmea_00017239	234
Pmea_00017240	936
Pmea_00017241	369
Pmea_00017242	1470
Pmea_00017243	282
Pmea_00017244	264
Pmea_00017245	495
Pmea_00017246	393
Pmea_00017247	312
Pmea_00017248	1407
Pmea_00017249	1296
Pmea_00017250	873
Pmea_00017251	1272
Pmea_00017252	1080
Pmea_00017253	2265
Pmea_00017254	2529
Pmea_00017255	1440
Pmea_00017256	867
Pmea_00017257	861
Pmea_00017258	966
Pmea_00017259	1038
Pmea_00017260	996
Pmea_00017261	750
Pmea_00017262	450
Pmea_00017263	1035
Pmea_00017264	801
Pmea_00017265	708
Pmea_00017266	1071
Pmea_00017267	363
Pmea_00017268	441
Pmea_00017269	411
Pmea_00017270	504
Pmea_00017271	306
Pmea_00017272	930
Pmea_00017273	1227
Pmea_00017274	273
Pmea_00017275	351
Pmea_00017276	1011
Pmea_00017277	306
Pmea_00017278	924
Pmea_00017279	3288
Pmea_00017280	579
Pmea_00017281	405
Pmea_00017282	2937
Pmea_00017283	2811
Pmea_00017284	789
Pmea_00017285	1455
Pmea_00017286	1137
Pmea_00017287	1422
Pmea_00017288	2097
Pmea_00017289	3333
Pmea_00017290	438
Pmea_00017291	1206
Pmea_00017292	927
Pmea_00017293	7062
Pmea_00017294	786
Pmea_00017295	654
Pmea_00017296	6975
Pmea_00017297	3546
Pmea_00017298	3216
Pmea_00017299	414
Pmea_00017300	2916
Pmea_00017301	3678
Pmea_00017302	1413
Pmea_00017303	960
Pmea_00017304	501
Pmea_00017305	2136
Pmea_00017306	411
Pmea_00017307	198
Pmea_00017308	1833
Pmea_00017309	891
Pmea_00017310	222
Pmea_00017311	579
Pmea_00017312	978
Pmea_00017313	954
Pmea_00017314	2031
Pmea_00017315	1035
Pmea_00017316	981
Pmea_00017317	1071
Pmea_00017318	1002
Pmea_00017319	999
Pmea_00017320	1173
Pmea_00017321	387
Pmea_00017322	477
Pmea_00017323	315
Pmea_00017324	393
Pmea_00017325	642
Pmea_00017326	186
Pmea_00017327	999
Pmea_00017328	447
Pmea_00017329	1251
Pmea_00017330	921
Pmea_00017331	285
Pmea_00017332	291
Pmea_00017333	999
Pmea_00017334	1533
Pmea_00017335	1257
Pmea_00017336	816
Pmea_00017337	1098
Pmea_00017338	186
Pmea_00017339	285
Pmea_00017340	999
Pmea_00017341	999
Pmea_00017342	993
Pmea_00017343	744
Pmea_00017344	1308
Pmea_00017345	387
Pmea_00017346	1077
Pmea_00017347	297
Pmea_00017348	3393
Pmea_00017349	1005
Pmea_00017350	858
Pmea_00017351	924
Pmea_00017352	999
Pmea_00017353	867
Pmea_00017354	378
Pmea_00017355	1260
Pmea_00017356	912
Pmea_00017357	219
Pmea_00017358	1572
Pmea_00017359	816
Pmea_00017360	1884
Pmea_00017361	1125
Pmea_00017362	462
Pmea_00017363	423
Pmea_00017364	597
Pmea_00017365	480
Pmea_00017366	252
Pmea_00017367	174
Pmea_00017368	393
Pmea_00017369	879
Pmea_00017370	276
Pmea_00017371	1539
Pmea_00017372	342
Pmea_00017373	2949
Pmea_00017374	207
Pmea_00017375	651
Pmea_00017376	1407
Pmea_00017377	1926
Pmea_00017378	585
Pmea_00017379	879
Pmea_00017380	951
Pmea_00017381	351
Pmea_00017382	420
Pmea_00017383	906
Pmea_00017384	795
Pmea_00017385	732
Pmea_00017386	597
Pmea_00017387	405
Pmea_00017388	924
Pmea_00017389	783
Pmea_00017390	195
Pmea_00017391	846
Pmea_00017392	387
Pmea_00017393	186
Pmea_00017394	432
Pmea_00017395	546
Pmea_00017396	114
Pmea_00017397	1008
Pmea_00017398	936
Pmea_00017399	765
Pmea_00017400	534
Pmea_00017401	165
Pmea_00017402	879
Pmea_00017403	1095
Pmea_00017404	2100
Pmea_00017405	870
Pmea_00017406	873
Pmea_00017407	2247
Pmea_00017408	1107
Pmea_00017409	738
Pmea_00017410	861
Pmea_00017411	2580
Pmea_00017412	996
Pmea_00017413	1371
Pmea_00017414	789
Pmea_00017415	1011
Pmea_00017416	942
Pmea_00017417	1182
Pmea_00017418	261
Pmea_00017419	204
Pmea_00017420	858
Pmea_00017421	978
Pmea_00017422	1353
Pmea_00017423	309
Pmea_00017424	663
Pmea_00017425	621
Pmea_00017426	591
Pmea_00017427	588
Pmea_00017428	2556
Pmea_00017429	306
Pmea_00017430	1095
Pmea_00017431	669
Pmea_00017432	1233
Pmea_00017433	2988
Pmea_00017434	387
Pmea_00017435	381
Pmea_00017436	579
Pmea_00017437	2244
Pmea_00017438	2928
Pmea_00017439	690
Pmea_00017440	783
Pmea_00017441	2406
Pmea_00017442	1671
Pmea_00017443	1854
Pmea_00017444	525
Pmea_00017445	3282
Pmea_00017446	2340
Pmea_00017447	3480
Pmea_00017448	342
Pmea_00017449	3132
Pmea_00017450	486
Pmea_00017451	2160
Pmea_00017452	606
Pmea_00017453	645
Pmea_00017454	3507
Pmea_00017455	606
Pmea_00017456	342
Pmea_00017457	789
Pmea_00017458	3483
Pmea_00017459	3438
Pmea_00017460	357
Pmea_00017461	330
Pmea_00017462	504
Pmea_00017463	1674
Pmea_00017464	609
Pmea_00017465	5472
Pmea_00017466	807
Pmea_00017467	321
Pmea_00017468	249
Pmea_00017469	306
Pmea_00017470	3831
Pmea_00017471	744
Pmea_00017472	378
Pmea_00017473	1698
Pmea_00017474	666
Pmea_00017475	378
Pmea_00017476	342
Pmea_00017477	2763
Pmea_00017478	363
Pmea_00017479	321
Pmea_00017480	783
Pmea_00017481	4446
Pmea_00017482	1419
Pmea_00017483	1491
Pmea_00017484	729
Pmea_00017485	615
Pmea_00017486	393
Pmea_00017487	1494
Pmea_00017488	1203
Pmea_00017489	1692
Pmea_00017490	1578
Pmea_00017491	546
Pmea_00017492	1497
Pmea_00017493	1545
Pmea_00017494	921
Pmea_00017495	453
Pmea_00017496	546
Pmea_00017497	1422
Pmea_00017498	690
Pmea_00017499	636
Pmea_00017500	501
Pmea_00017501	210
Pmea_00017502	270
Pmea_00017503	1101
Pmea_00017504	360
Pmea_00017505	522
Pmea_00017506	1437
Pmea_00017507	438
Pmea_00017508	1629
Pmea_00017509	1335
Pmea_00017510	978
Pmea_00017511	1293
Pmea_00017512	1776
Pmea_00017513	1452
Pmea_00017514	1311
Pmea_00017515	948
Pmea_00017516	903
Pmea_00017517	516
Pmea_00017518	2547
Pmea_00017519	624
Pmea_00017520	1449
Pmea_00017521	2067
Pmea_00017522	5232
Pmea_00017523	681
Pmea_00017524	1284
Pmea_00017525	1044
Pmea_00017526	3168
Pmea_00017527	345
Pmea_00017528	822
Pmea_00017529	2370
Pmea_00017530	1290
Pmea_00017531	1863
Pmea_00017532	414
Pmea_00017533	1932
Pmea_00017534	207
Pmea_00017535	1932
Pmea_00017536	1932
Pmea_00017537	1920
Pmea_00017538	2727
Pmea_00017539	693
Pmea_00017540	933
Pmea_00017541	480
Pmea_00017542	651
Pmea_00017543	600
Pmea_00017544	1386
Pmea_00017545	2340
Pmea_00017546	414
Pmea_00017547	3693
Pmea_00017548	327
Pmea_00017549	2937
Pmea_00017550	387
Pmea_00017551	1035
Pmea_00017552	600
Pmea_00017553	1455
Pmea_00017554	1002
Pmea_00017555	1056
Pmea_00017556	1812
Pmea_00017557	399
Pmea_00017558	657
Pmea_00017559	3888
Pmea_00017560	495
Pmea_00017561	2319
Pmea_00017562	363
Pmea_00017563	558
Pmea_00017564	4725
Pmea_00017565	1107
Pmea_00017566	1005
Pmea_00017567	1872
Pmea_00017568	1473
Pmea_00017569	426
Pmea_00017570	1071
Pmea_00017571	1056
Pmea_00017572	1125
Pmea_00017573	3729
Pmea_00017574	225
Pmea_00017575	3687
Pmea_00017576	444
Pmea_00017577	138
Pmea_00017578	2109
Pmea_00017579	252
Pmea_00017580	3453
Pmea_00017581	381
Pmea_00017582	138
Pmea_00017583	381
Pmea_00017584	1314
Pmea_00017585	1551
Pmea_00017586	666
Pmea_00017587	909
Pmea_00017588	543
Pmea_00017589	4848
Pmea_00017590	876
Pmea_00017591	321
Pmea_00017592	1959
Pmea_00017593	4680
Pmea_00017594	348
Pmea_00017595	339
Pmea_00017596	582
Pmea_00017597	987
Pmea_00017598	402
Pmea_00017599	1188
Pmea_00017600	6774
Pmea_00017601	1068
Pmea_00017602	879
Pmea_00017603	960
Pmea_00017604	1038
Pmea_00017605	732
Pmea_00017606	321
Pmea_00017607	804
Pmea_00017608	771
Pmea_00017609	1041
Pmea_00017610	243
Pmea_00017611	426
Pmea_00017612	273
Pmea_00017613	1791
Pmea_00017614	354
Pmea_00017615	1695
Pmea_00017616	882
Pmea_00017617	1734
Pmea_00017618	1083
Pmea_00017619	996
Pmea_00017620	426
Pmea_00017621	717
Pmea_00017622	3030
Pmea_00017623	891
Pmea_00017624	3705
Pmea_00017625	672
Pmea_00017626	2505
Pmea_00017627	2460
Pmea_00017628	573
Pmea_00017629	273
Pmea_00017630	672
Pmea_00017631	1011
Pmea_00017632	975
Pmea_00017633	996
Pmea_00017634	2700
Pmea_00017635	543
Pmea_00017636	9342
Pmea_00017637	1314
Pmea_00017638	1248
Pmea_00017639	456
Pmea_00017640	579
Pmea_00017641	411
Pmea_00017642	1698
Pmea_00017643	732
Pmea_00017644	222
Pmea_00017645	744
Pmea_00017646	1626
Pmea_00017647	705
Pmea_00017648	858
Pmea_00017649	189
Pmea_00017650	1806
Pmea_00017651	975
Pmea_00017652	918
Pmea_00017653	2046
Pmea_00017654	3636
Pmea_00017655	258
Pmea_00017656	705
Pmea_00017657	2133
Pmea_00017658	1194
Pmea_00017659	2727
Pmea_00017660	312
Pmea_00017661	447
Pmea_00017662	453
Pmea_00017663	1305
Pmea_00017664	1137
Pmea_00017665	1143
Pmea_00017666	3162
Pmea_00017667	1173
Pmea_00017668	1350
Pmea_00017669	282
Pmea_00017670	1788
Pmea_00017671	705
Pmea_00017672	390
Pmea_00017673	693
Pmea_00017674	756
Pmea_00017675	402
Pmea_00017676	747
Pmea_00017677	837
Pmea_00017678	363
Pmea_00017679	843
Pmea_00017680	402
Pmea_00017681	741
Pmea_00017682	837
Pmea_00017683	471
Pmea_00017684	582
Pmea_00017685	843
Pmea_00017686	342
Pmea_00017687	339
Pmea_00017688	354
Pmea_00017689	231
Pmea_00017690	1353
Pmea_00017691	276
Pmea_00017692	258
Pmea_00017693	1821
Pmea_00017694	1452
Pmea_00017695	483
Pmea_00017696	3837
Pmea_00017697	228
Pmea_00017698	300
Pmea_00017699	234
Pmea_00017700	315
Pmea_00017701	2223
Pmea_00017702	207
Pmea_00017703	786
Pmea_00017704	510
Pmea_00017705	345
Pmea_00017706	498
Pmea_00017707	834
Pmea_00017708	1182
Pmea_00017709	675
Pmea_00017710	684
Pmea_00017711	750
Pmea_00017712	1143
Pmea_00017713	1203
Pmea_00017714	786
